raw_word	normalized	zipf_frequency	reason
o'neal	o'neal	2.500000	malformed_after_normalization
❌	❌	2.500000	malformed_after_normalization
0.000.000.000	0.000.000.000	2.490000	contains_digit
2x3	2x3	2.490000	contains_digit
8k	8k	2.490000	contains_digit
b4	b4	2.490000	contains_digit
a.p	a.p	2.490000	malformed_after_normalization
b.o.e	b.o.e	2.490000	malformed_after_normalization
o'malley	o'malley	2.490000	malformed_after_normalization
r.i.p	r.i.p	2.490000	malformed_after_normalization
s.n	s.n	2.490000	malformed_after_normalization
s.o	s.o	2.490000	malformed_after_normalization
t.i	t.i	2.490000	malformed_after_normalization
t.s	t.s	2.490000	malformed_after_normalization
t_t	t_t	2.490000	malformed_after_normalization
😬	😬	2.490000	malformed_after_normalization
🙁	🙁	2.490000	malformed_after_normalization
000.000,00	000.000,00	2.480000	contains_digit
00t	00t	2.480000	contains_digit
s9	s9	2.480000	contains_digit
tele5	tele5	2.480000	contains_digit
b.a	b.a	2.480000	malformed_after_normalization
c.e	c.e	2.480000	malformed_after_normalization
c.m	c.m	2.480000	malformed_after_normalization
domino's	domino's	2.480000	malformed_after_normalization
p.a	p.a	2.480000	malformed_after_normalization
queen's	queen's	2.480000	malformed_after_normalization
r.a	r.a	2.480000	malformed_after_normalization
r.l	r.l	2.480000	malformed_after_normalization
r8	r8	2.470000	contains_digit
c.s	c.s	2.470000	malformed_after_normalization
p.r	p.r	2.470000	malformed_after_normalization
r.c	r.c	2.470000	malformed_after_normalization
u.e	u.e	2.470000	malformed_after_normalization
🇪🇸	🇪🇸	2.470000	malformed_after_normalization
0.00.0	0.00.0	2.460000	contains_digit
0000.00.00	0000.00.00	2.460000	contains_digit
0000c	0000c	2.460000	contains_digit
1gb	1gb	2.460000	contains_digit
8va	8va	2.460000	contains_digit
nº2	nº2	2.460000	contains_digit
v.s	v.s	2.460000	malformed_after_normalization
youtu.be	youtu.be	2.460000	malformed_after_normalization
☺️	☺	2.460000	malformed_after_normalization
✌️	✌	2.460000	malformed_after_normalization
😑	😑	2.460000	malformed_after_normalization
😫	😫	2.460000	malformed_after_normalization
🙃	🙃	2.460000	malformed_after_normalization
🤷	🤷	2.460000	malformed_after_normalization
nosotr@s	nosotr@s	2.460000	url_or_email
0.0mm	0.0mm	2.450000	contains_digit
0000.00	0000.00	2.450000	contains_digit
0000000000000	0000000000000	2.450000	contains_digit
0km	0km	2.450000	contains_digit
1st	1st	2.450000	contains_digit
3r	3r	2.450000	contains_digit
8gb	8gb	2.450000	contains_digit
k1	k1	2.450000	contains_digit
l7	l7	2.450000	contains_digit
d.e	d.e	2.450000	malformed_after_normalization
g.i	g.i	2.450000	malformed_after_normalization
h.p	h.p	2.450000	malformed_after_normalization
m.s	m.s	2.450000	malformed_after_normalization
p.j	p.j	2.450000	malformed_after_normalization
s.i	s.i	2.450000	malformed_after_normalization
t.j	t.j	2.450000	malformed_after_normalization
t.t	t.t	2.450000	malformed_after_normalization
world's	world's	2.450000	malformed_after_normalization
🙈	🙈	2.450000	malformed_after_normalization
0000,0	0000,0	2.440000	contains_digit
0000,00	0000,00	2.440000	contains_digit
2k00	2k00	2.440000	contains_digit
c7	c7	2.440000	contains_digit
ipv4	ipv4	2.440000	contains_digit
a.g	a.g	2.440000	malformed_after_normalization
b.b	b.b	2.440000	malformed_after_normalization
cc.oo	cc.oo	2.440000	malformed_after_normalization
d.j	d.j	2.440000	malformed_after_normalization
s.f	s.f	2.440000	malformed_after_normalization
π	π	2.440000	malformed_after_normalization
▬	▬	2.440000	malformed_after_normalization
000e	000e	2.430000	contains_digit
00w	00w	2.430000	contains_digit
2x2	2x2	2.430000	contains_digit
4c	4c	2.430000	contains_digit
5km	5km	2.430000	contains_digit
6d	6d	2.430000	contains_digit
q1	q1	2.430000	contains_digit
r000	r000	2.430000	contains_digit
d.e.p	d.e.p	2.430000	malformed_after_normalization
here's	here's	2.430000	malformed_after_normalization
💖	💖	2.430000	malformed_after_normalization
🤠	🤠	2.430000	malformed_after_normalization
0,0m	0,0m	2.420000	contains_digit
0.0l	0.0l	2.420000	contains_digit
00000000000	00000000000	2.420000	contains_digit
1x	1x	2.420000	contains_digit
3h	3h	2.420000	contains_digit
6m	6m	2.420000	contains_digit
9no	9no	2.420000	contains_digit
c6	c6	2.420000	contains_digit
m8	m8	2.420000	contains_digit
ntn00	ntn00	2.420000	contains_digit
t0	t0	2.420000	contains_digit
u_u	u_u	2.420000	malformed_after_normalization
о	о	2.420000	malformed_after_normalization
🍆	🍆	2.420000	malformed_after_normalization
00ers	00ers	2.410000	contains_digit
4h	4h	2.410000	contains_digit
7d	7d	2.410000	contains_digit
e.p	e.p	2.410000	malformed_after_normalization
last.fm	last.fm	2.410000	malformed_after_normalization
m.p	m.p	2.410000	malformed_after_normalization
macy's	macy's	2.410000	malformed_after_normalization
o.p	o.p	2.410000	malformed_after_normalization
vv.aa	vv.aa	2.410000	malformed_after_normalization
μ	μ	2.410000	malformed_after_normalization
💥	💥	2.410000	malformed_after_normalization
1l	1l	2.400000	contains_digit
2t	2t	2.400000	contains_digit
3e	3e	2.400000	contains_digit
4x00	4x00	2.400000	contains_digit
e5	e5	2.400000	contains_digit
h3	h3	2.400000	contains_digit
moto2	moto2	2.400000	contains_digit
️		2.400000	empty
d.s	d.s	2.400000	malformed_after_normalization
e.v	e.v	2.400000	malformed_after_normalization
j.f	j.f	2.400000	malformed_after_normalization
m.e	m.e	2.400000	malformed_after_normalization
m.m	m.m	2.400000	malformed_after_normalization
m.s.n.m	m.s.n.m	2.400000	malformed_after_normalization
n.e	n.e	2.400000	malformed_after_normalization
r.m	r.m	2.400000	malformed_after_normalization
ra's	ra's	2.400000	malformed_after_normalization
😐	😐	2.400000	malformed_after_normalization
00tv	00tv	2.390000	contains_digit
2mil	2mil	2.390000	contains_digit
5d	5d	2.390000	contains_digit
8h	8h	2.390000	contains_digit
moto3	moto3	2.390000	contains_digit
goa'uld	goa'uld	2.390000	malformed_after_normalization
they're	they're	2.390000	malformed_after_normalization
wouldn't	wouldn't	2.390000	malformed_after_normalization
00er	00er	2.380000	contains_digit
1g	1g	2.380000	contains_digit
2hs	2hs	2.380000	contains_digit
d4	d4	2.380000	contains_digit
i1	i1	2.380000	contains_digit
j7	j7	2.380000	contains_digit
f.m	f.m	2.380000	malformed_after_normalization
h.r	h.r	2.380000	malformed_after_normalization
p.o	p.o	2.380000	malformed_after_normalization
teal'c	teal'c	2.380000	malformed_after_normalization
youtube.com	youtube.com	2.380000	malformed_after_normalization
💚	💚	2.380000	malformed_after_normalization
💩	💩	2.380000	malformed_after_normalization
😰	😰	2.380000	malformed_after_normalization
4f	4f	2.370000	contains_digit
5b	5b	2.370000	contains_digit
5oo	5oo	2.370000	contains_digit
mi5	mi5	2.370000	contains_digit
n0	n0	2.370000	contains_digit
abc.es	abc.es	2.370000	malformed_after_normalization
rock'n'roll	rock'n'roll	2.370000	malformed_after_normalization
sotheby's	sotheby's	2.370000	malformed_after_normalization
v.v	v.v	2.370000	malformed_after_normalization
🔹	🔹	2.370000	malformed_after_normalization
compañer@s	compañer@s	2.370000	url_or_email
0.000,0	0.000,0	2.360000	contains_digit
1am	1am	2.360000	contains_digit
2f	2f	2.360000	contains_digit
2n	2n	2.360000	contains_digit
3x00	3x00	2.360000	contains_digit
5e	5e	2.360000	contains_digit
cm2	cm2	2.360000	contains_digit
n000	n000	2.360000	contains_digit
a.i	a.i	2.360000	malformed_after_normalization
d.r	d.r	2.360000	malformed_after_normalization
n.o	n.o	2.360000	malformed_after_normalization
yandex.ru	yandex.ru	2.360000	malformed_after_normalization
つ	つ	2.360000	malformed_after_normalization
💙	💙	2.360000	malformed_after_normalization
😣	😣	2.360000	malformed_after_normalization
🤦‍♂️	🤦‍♂	2.360000	malformed_after_normalization
🤬	🤬	2.360000	malformed_after_normalization
0,00m	0,00m	2.350000	contains_digit
000gr	000gr	2.350000	contains_digit
2oo	2oo	2.350000	contains_digit
3oo	3oo	2.350000	contains_digit
cm3	cm3	2.350000	contains_digit
booking.com	booking.com	2.350000	malformed_after_normalization
c.n	c.n	2.350000	malformed_after_normalization
e.m	e.m	2.350000	malformed_after_normalization
pa'lante	pa'lante	2.350000	malformed_after_normalization
r.p	r.p	2.350000	malformed_after_normalization
‿	‿	2.350000	malformed_after_normalization
✔️	✔	2.350000	malformed_after_normalization
👎	👎	2.350000	malformed_after_normalization
👏🏻	👏🏻	2.350000	malformed_after_normalization
00va	00va	2.340000	contains_digit
1r	1r	2.340000	contains_digit
3ero	3ero	2.340000	contains_digit
5mil	5mil	2.340000	contains_digit
8c	8c	2.340000	contains_digit
p5	p5	2.340000	contains_digit
r6	r6	2.340000	contains_digit
s0000	s0000	2.340000	contains_digit
w3c	w3c	2.340000	contains_digit
d.t	d.t	2.340000	malformed_after_normalization
donald's	donald's	2.340000	malformed_after_normalization
o'brian	o'brian	2.340000	malformed_after_normalization
o.k	o.k	2.340000	malformed_after_normalization
p.i	p.i	2.340000	malformed_after_normalization
s.v	s.v	2.340000	malformed_after_normalization
wasn't	wasn't	2.340000	malformed_after_normalization
😓	😓	2.340000	malformed_after_normalization
😲	😲	2.340000	malformed_after_normalization
amig@	amig@	2.340000	url_or_email
0,0mm	0,0mm	2.330000	contains_digit
0000d	0000d	2.330000	contains_digit
0000k	0000k	2.330000	contains_digit
000px	000px	2.330000	contains_digit
00hz	00hz	2.330000	contains_digit
00ma	00ma	2.330000	contains_digit
6c	6c	2.330000	contains_digit
7b	7b	2.330000	contains_digit
d000	d000	2.330000	contains_digit
e4	e4	2.330000	contains_digit
m6	m6	2.330000	contains_digit
p4	p4	2.330000	contains_digit
top00	top00	2.330000	contains_digit
v4	v4	2.330000	contains_digit
america's	america's	2.330000	malformed_after_normalization
c.r	c.r	2.330000	malformed_after_normalization
n.s	n.s	2.330000	malformed_after_normalization
r.j	r.j	2.330000	malformed_after_normalization
🌹	🌹	2.330000	malformed_after_normalization
👍🏻	👍🏻	2.330000	malformed_after_normalization
000cv	000cv	2.320000	contains_digit
2'00	2'00	2.320000	contains_digit
2km	2km	2.320000	contains_digit
b2b	b2b	2.320000	contains_digit
r7	r7	2.320000	contains_digit
̶		2.320000	empty
g.p	g.p	2.320000	malformed_after_normalization
o'rourke	o'rourke	2.320000	malformed_after_normalization
we'll	we'll	2.320000	malformed_after_normalization
wendy's	wendy's	2.320000	malformed_after_normalization
🤦🏻‍♂️	🤦🏻‍♂	2.320000	malformed_after_normalization
00vo	00vo	2.310000	contains_digit
3p	3p	2.310000	contains_digit
6b	6b	2.310000	contains_digit
6o	6o	2.310000	contains_digit
7k	7k	2.310000	contains_digit
a0000	a0000	2.310000	contains_digit
p9	p9	2.310000	contains_digit
o'gorman	o'gorman	2.310000	malformed_after_normalization
r.r	r.r	2.310000	malformed_after_normalization
s.d	s.d	2.310000	malformed_after_normalization
3mil	3mil	2.300000	contains_digit
4chan	4chan	2.300000	contains_digit
8th	8th	2.300000	contains_digit
d5	d5	2.300000	contains_digit
l6	l6	2.300000	contains_digit
p8	p8	2.300000	contains_digit
x6	x6	2.300000	contains_digit
h.g	h.g	2.300000	malformed_after_normalization
hell's	hell's	2.300000	malformed_after_normalization
m.g	m.g	2.300000	malformed_after_normalization
men's	men's	2.300000	malformed_after_normalization
sam's	sam's	2.300000	malformed_after_normalization
w.w	w.w	2.300000	malformed_after_normalization
😇	😇	2.300000	malformed_after_normalization
😪	😪	2.300000	malformed_after_normalization
00horas	00horas	2.290000	contains_digit
4e	4e	2.290000	contains_digit
4x000	4x000	2.290000	contains_digit
7o	7o	2.290000	contains_digit
m7	m7	2.290000	contains_digit
win00	win00	2.290000	contains_digit
x0000	x0000	2.290000	contains_digit
m.l	m.l	2.290000	malformed_after_normalization
o.n.u	o.n.u	2.290000	malformed_after_normalization
😖	😖	2.290000	malformed_after_normalization
0'00	0'00	2.280000	contains_digit
000r	000r	2.280000	contains_digit
5v	5v	2.280000	contains_digit
6k	6k	2.280000	contains_digit
ak00	ak00	2.280000	contains_digit
v000	v000	2.280000	contains_digit
y00	y00	2.280000	contains_digit
o'shea	o'shea	2.280000	malformed_after_normalization
rtve.es	rtve.es	2.280000	malformed_after_normalization
🎈	🎈	2.280000	malformed_after_normalization
💞	💞	2.280000	malformed_after_normalization
🤭	🤭	2.280000	malformed_after_normalization
🥰	🥰	2.280000	malformed_after_normalization
0.00m	0.00m	2.270000	contains_digit
3x2	3x2	2.270000	contains_digit
i000	i000	2.270000	contains_digit
k000	k000	2.270000	contains_digit
a.s	a.s	2.270000	malformed_after_normalization
children's	children's	2.270000	malformed_after_normalization
dª	dª	2.270000	malformed_after_normalization
facebook.com	facebook.com	2.270000	malformed_after_normalization
n.d	n.d	2.270000	malformed_after_normalization
s.xx	s.xx	2.270000	malformed_after_normalization
✊	✊	2.270000	malformed_after_normalization
💀	💀	2.270000	malformed_after_normalization
vosotr@s	vosotr@s	2.270000	url_or_email
1e	1e	2.260000	contains_digit
3hs	3hs	2.260000	contains_digit
3km	3km	2.260000	contains_digit
b7	b7	2.260000	contains_digit
d6	d6	2.260000	contains_digit
ddr3	ddr3	2.260000	contains_digit
c'mon	c'mon	2.260000	malformed_after_normalization
john's	john's	2.260000	malformed_after_normalization
l.c	l.c	2.260000	malformed_after_normalization
rr.hh	rr.hh	2.260000	malformed_after_normalization
μm	μm	2.260000	malformed_after_normalization
🤩	🤩	2.260000	malformed_after_normalization
🤷🏻‍♀️	🤷🏻‍♀	2.260000	malformed_after_normalization
000t	000t	2.250000	contains_digit
2p	2p	2.250000	contains_digit
5x00	5x00	2.250000	contains_digit
i8	i8	2.250000	contains_digit
nº3	nº3	2.250000	contains_digit
pm00	pm00	2.250000	contains_digit
a.r	a.r	2.250000	malformed_after_normalization
j.s	j.s	2.250000	malformed_after_normalization
o'clock	o'clock	2.250000	malformed_after_normalization
по	по	2.250000	malformed_after_normalization
♠	♠	2.250000	malformed_after_normalization
😮	😮	2.250000	malformed_after_normalization
🤪	🤪	2.250000	malformed_after_normalization
hij@	hij@	2.250000	url_or_email
0,00000	0,00000	2.240000	contains_digit
000,000.00	000,000.00	2.240000	contains_digit
0000km	0000km	2.240000	contains_digit
00feb	00feb	2.240000	contains_digit
2l	2l	2.240000	contains_digit
4th	4th	2.240000	contains_digit
5x5	5x5	2.240000	contains_digit
6x00	6x00	2.240000	contains_digit
j1	j1	2.240000	contains_digit
a.b	a.b	2.240000	malformed_after_normalization
a.t	a.t	2.240000	malformed_after_normalization
b.j	b.j	2.240000	malformed_after_normalization
b.o	b.o	2.240000	malformed_after_normalization
es.wikipedia.org	es.wikipedia.org	2.240000	malformed_after_normalization
m.n	m.n	2.240000	malformed_after_normalization
s.a.r	s.a.r	2.240000	malformed_after_normalization
s.a.s	s.a.s	2.240000	malformed_after_normalization
v.o	v.o	2.240000	malformed_after_normalization
у	у	2.240000	malformed_after_normalization
🌵	🌵	2.240000	malformed_after_normalization
😟	😟	2.240000	malformed_after_normalization
0,0,0,0	0,0,0,0	2.230000	contains_digit
0.0k	0.0k	2.230000	contains_digit
00días	00dias	2.230000	contains_digit
c.t	c.t	2.230000	malformed_after_normalization
e.b	e.b	2.230000	malformed_after_normalization
f.a	f.a	2.230000	malformed_after_normalization
f.j	f.j	2.230000	malformed_after_normalization
jojo's	jojo's	2.230000	malformed_after_normalization
l.p	l.p	2.230000	malformed_after_normalization
m.i	m.i	2.230000	malformed_after_normalization
θ	θ	2.230000	malformed_after_normalization
σ	σ	2.230000	malformed_after_normalization
к	к	2.230000	malformed_after_normalization
و	و	2.230000	malformed_after_normalization
👿	👿	2.230000	malformed_after_normalization
💛	💛	2.230000	malformed_after_normalization
mism@	mism@	2.230000	url_or_email
00st	00st	2.220000	contains_digit
2e	2e	2.220000	contains_digit
3gb	3gb	2.220000	contains_digit
c8	c8	2.220000	contains_digit
j3	j3	2.220000	contains_digit
xbox000	xbox000	2.220000	contains_digit
z000	z000	2.220000	contains_digit
z2	z2	2.220000	contains_digit
c.s.i.c	c.s.i.c	2.220000	malformed_after_normalization
dvd's	dvd's	2.220000	malformed_after_normalization
elpais.com	elpais.com	2.220000	malformed_after_normalization
harper's	harper's	2.220000	malformed_after_normalization
haven't	haven't	2.220000	malformed_after_normalization
j.t	j.t	2.220000	malformed_after_normalization
joe's	joe's	2.220000	malformed_after_normalization
o'keefe	o'keefe	2.220000	malformed_after_normalization
poor's	poor's	2.220000	malformed_after_normalization
г	г	2.220000	malformed_after_normalization
➤	➤	2.220000	malformed_after_normalization
bienvenid@	bienvenid@	2.220000	url_or_email
hij@s	hij@s	2.220000	url_or_email
0.0km	0.0km	2.210000	contains_digit
5kg	5kg	2.210000	contains_digit
7x00	7x00	2.210000	contains_digit
8o	8o	2.210000	contains_digit
9n	9n	2.210000	contains_digit
c9	c9	2.210000	contains_digit
d0000	d0000	2.210000	contains_digit
h000	h000	2.210000	contains_digit
m9	m9	2.210000	contains_digit
perú00	peru00	2.210000	contains_digit
ps1	ps1	2.210000	contains_digit
aa.vv	aa.vv	2.210000	malformed_after_normalization
cc.aa	cc.aa	2.210000	malformed_after_normalization
d.m	d.m	2.210000	malformed_after_normalization
jj.oo	jj.oo	2.210000	malformed_after_normalization
l.e	l.e	2.210000	malformed_after_normalization
